bathrooms,bedrooms,floors,waterfront,view,condition,grade,zipcode,lat,long,dist_stop,ncult,age,since_renovated,m2_living,m2_lot,m2_above,m2_basement,m2_living15,m2_lot15,district_name
2.75,4,1.0,0,0,5,7,98177,47.7042,-122.371,216.0,3.0,69,69,224.82526,659.797106,155.14801,69.67725,150.50286,659.797106,Seattle
3.0,3,2.0,0,0,3,8,98126,47.5476,-122.37,443.0,4.0,9,9,226.68332,192.866628,179.30279,47.38053,226.68332,214.60593,Seattle
1.75,3,1.0,0,1,4,7,98023,47.3338,-122.341,222.0,0.0,49,49,127.27711,933.67515,127.27711,0.0,159.79316,933.67515,Federal Way
2.0,3,1.0,0,0,4,7,98058,47.4273,-122.147,1766.0,0.0,32,32,130.99323,708.106666,130.99323,0.0,170.01248999999999,773.88199,King County
3.25,4,2.0,1,4,3,12,98115,47.6934,-122.271,71.0,0.0,14,14,381.83133,1479.851887,252.69616,129.13517,245.26391999999998,1479.851887,Seattle
1.75,3,1.0,0,0,5,8,98033,47.6537,-122.195,201.0,2.0,50,50,201.59951,1135.27466,201.59951,0.0,183.94794,836.127,Kirkland
1.75,3,1.0,0,0,5,7,98133,47.7412,-122.343,78.0,3.0,67,67,122.63195999999999,576.463115,122.63195999999999,0.0,112.41263,576.463115,Shoreline
1.75,4,1.0,0,0,3,7,98008,47.6074,-122.125,353.0,0.0,57,57,170.94152,995.92016,89.18688,81.75464,170.94152,840.214732,Bellevue
4.5,5,2.0,0,0,3,10,98033,47.664,-122.2,369.0,1.0,6,6,426.42477,1364.280555,426.42477,0.0,281.49609,881.277858,Kirkland
2.0,4,1.0,0,0,4,7,98033,47.7005,-122.174,186.0,1.0,54,14,233.18653,1272.306585,118.91584,114.27069,113.34166,1161.2875,Kirkland
1.0,4,1.0,0,0,3,7,98055,47.4406,-122.196,93.0,1.0,59,59,176.5157,790.140015,111.4836,65.0321,133.78032,790.140015,Renton
2.5,3,2.0,0,0,3,7,98003,47.3186,-122.331,402.0,1.0,32,32,167.2254,836.127,167.2254,0.0,155.14801,788.374858,Federal Way
1.75,4,1.0,0,0,4,7,98031,47.4025,-122.176,105.0,0.0,34,34,131.92226,696.7725,100.33524,31.58702,139.3545,674.47578,Kent
3.5,4,2.0,0,2,3,9,98117,47.6772,-122.399,52.0,4.0,14,14,275.92191,464.515,204.3866,71.53531,136.56741,423.63768,Seattle
2.75,3,1.0,0,0,3,7,98166,47.4531,-122.352,318.0,1.0,61,1,185.806,668.9016,92.903,92.903,133.78032,668.9016,King County
1.0,3,1.0,0,0,4,6,98168,47.4961,-122.322,612.0,0.0,73,73,117.98681,790.418724,60.38695,57.59986,111.4836,874.681745,King County
2.75,3,2.5,0,0,4,9,98122,47.6033,-122.287,135.0,3.0,106,24,209.03175,891.8688,170.01248999999999,39.01926,191.38018,462.65694,Seattle
2.5,4,2.0,0,0,3,7,98056,47.4813,-122.188,501.0,2.0,14,14,231.32847,441.382153,231.32847,0.0,233.18653,486.161399,Renton
3.0,3,2.5,0,0,3,8,98027,47.5446,-122.017,255.0,0.0,1,1,212.74787,130.714521,175.58667,37.1612,207.17369,130.714521,King County
2.5,4,2.0,1,4,4,9,98198,47.3535,-122.323,1242.0,0.0,41,26,289.85735999999997,4594.610768,240.61877,49.23859,188.59309,2989.711443,King County
2.0,3,1.5,0,0,3,9,98166,47.4561,-122.361,47.0,0.0,25,25,239.68974,1454.210659,239.68974,0.0,178.37376,914.16552,King County
2.0,3,1.0,0,0,5,6,98059,47.5091,-122.144,1245.0,0.0,63,63,174.65764,999.450474,87.32882,87.32882,191.38018,1950.963,King County
1.75,3,1.0,0,0,3,7,98038,47.4214,-122.02,2414.0,0.0,24,24,180.23182,20394.716881,180.23182,0.0,191.38018,10117.1367,King County
3.75,5,2.0,0,0,3,11,98034,47.718,-122.161,312.0,0.0,9,9,424.56671,947.053182,424.56671,0.0,189.52212,702.34668,Kirkland
2.5,3,2.0,0,0,3,8,98052,47.6938,-122.13,127.0,0.0,21,21,205.31563,707.92086,205.31563,0.0,178.37376,691.19832,King County
3.5,4,2.0,0,0,3,10,98065,47.5402,-121.875,904.0,0.0,14,14,326.08953,843.930852,326.08953,0.0,342.81207,888.895904,King County
2.5,2,3.0,0,0,3,8,98105,47.6668,-122.285,102.0,5.0,11,11,123.56099,116.035847,123.56099,0.0,132.85129,123.375184,Seattle
1.75,3,1.0,0,0,3,7,98028,47.7728,-122.258,1646.0,0.0,67,39,140.28353,903.01716,140.28353,0.0,141.21256,932.467411,King County
2.5,5,1.0,0,0,3,8,98058,47.4332,-122.144,1074.0,0.0,39,8,267.56064,641.216506,156.07704,111.4836,193.23824,518.956158,King County
1.0,3,1.0,0,0,3,7,98023,47.3321,-122.346,144.0,1.0,56,56,92.903,1114.836,92.903,0.0,138.42547,1387.97082,Federal Way
3.25,3,3.0,0,0,3,8,98103,47.6535,-122.353,72.0,26.0,15,15,135.63838,116.500362,135.63838,0.0,130.0642,116.593265,Seattle
1.5,4,1.0,0,0,4,7,98001,47.3117,-122.27,1598.0,0.0,46,46,143.99965,1839.4794,97.54814999999999,46.4515,152.36092,2104.624562,King County
1.75,3,3.0,0,0,3,8,98105,47.6638,-122.319,167.0,46.0,1,1,153.28995,109.62554,153.28995,0.0,153.28995,182.08988,Seattle
2.0,4,1.0,0,0,4,8,98006,47.5509,-122.16,195.0,1.0,38,38,259.19937,816.896079,152.36092,106.83845,222.9672,862.697258,Bellevue
1.75,2,1.0,0,3,4,6,98166,47.4504,-122.377,1846.0,0.0,63,63,181.16085,1000.193698,107.76748,73.39337,165.36734,1088.916063,King County
3.25,4,1.0,0,3,3,11,98006,47.5503,-122.102,1501.0,0.0,18,18,398.55387,1124.405009,249.90906999999999,148.6448,358.60558,1044.601332,Bellevue
1.75,3,1.0,0,0,3,7,98034,47.7283,-122.222,651.0,0.0,32,32,144.92867999999999,669.551921,116.12875,28.79993,143.07062,695.378955,Kirkland
3.5,5,2.0,0,2,4,11,98004,47.606,-122.211,943.0,1.0,37,37,543.48255,2126.085155,433.85701,109.62554,301.00572,1767.01506,Bellevue
1.5,4,1.5,0,0,3,7,98199,47.6606,-122.397,81.0,4.0,105,105,132.85129,386.755189,132.85129,0.0,139.3545,371.612,Seattle
2.5,3,1.0,0,0,3,7,98133,47.7586,-122.342,325.0,5.0,44,44,170.94152,648.927455,119.84487,51.09665,200.67048,742.29497,Shoreline
2.5,3,2.0,0,0,3,8,98023,47.309,-122.349,685.0,0.0,30,30,189.52212,907.197795,189.52212,0.0,218.32205,942.96545,Federal Way
1.75,3,1.0,0,0,3,6,98072,47.7417,-122.172,269.0,0.0,46,46,92.903,768.122004,92.903,0.0,113.34166,724.6434,King County
2.5,4,2.0,0,0,3,7,98059,47.4998,-122.15,973.0,0.0,10,10,230.39944,418.435112,230.39944,0.0,274.06385,418.435112,Renton
1.0,3,1.5,0,0,3,7,98032,47.3717,-122.297,548.0,0.0,56,56,149.57383,789.6754999999999,149.57383,0.0,99.40621,812.90125,Kent
2.5,4,1.0,0,0,4,7,98056,47.4952,-122.178,127.0,0.0,57,57,222.9672,873.102394,121.70293,101.26427,123.56099,766.356847,Renton
2.5,3,2.0,0,0,3,7,98038,47.3655,-122.027,562.0,1.0,12,12,197.88339,647.441007,197.88339,0.0,155.14801,886.759135,King County
1.0,3,1.0,0,0,3,7,98136,47.5526,-122.385,197.0,10.0,73,73,96.61912,580.64375,96.61912,0.0,164.43831,580.64375,Seattle
2.5,4,2.0,0,0,3,9,98030,47.3866,-122.169,146.0,0.0,23,23,235.97362,1193.153229,235.97362,0.0,223.89623,871.708849,Kent
1.75,3,1.0,0,0,3,8,98168,47.4881,-122.281,289.0,3.0,57,57,267.56064,1699.7532879999999,146.78674,120.7739,128.20614,891.125576,King County
2.25,3,1.0,0,0,3,7,98023,47.3146,-122.351,93.0,0.0,31,31,139.3545,707.4563449999999,106.83845,32.51605,143.07062,803.518047,Federal Way
2.5,3,2.0,0,1,3,9,98033,47.6506,-122.202,211.0,0.0,34,34,224.360745,203.085958,224.360745,0.0,247.12198,201.134995,Kirkland
2.5,4,2.0,0,0,3,8,98019,47.7273,-121.958,736.0,0.0,9,9,299.14766,866.599184,299.14766,0.0,280.56706,863.9979,King County
2.25,3,1.0,0,0,3,8,98074,47.6176,-122.044,872.0,0.0,27,27,145.85771,632.66943,109.62554,36.232169999999996,150.50286,611.673352,Sammamish
2.5,4,1.0,0,0,3,8,98023,47.3081,-122.384,586.0,0.0,38,38,228.54138,724.6434,139.3545,89.18688,205.31563,724.6434,Federal Way
3.5,3,2.0,0,0,3,9,98117,47.6813,-122.372,469.0,2.0,1,1,248.05101,278.709,173.72861,74.3224,162.58025,464.515,Seattle
1.75,3,1.0,0,0,5,7,98133,47.7441,-122.357,158.0,1.0,53,53,132.85129,905.80425,132.85129,0.0,151.43189,862.325646,Shoreline
2.75,4,1.0,0,3,4,9,98023,47.3227,-122.384,842.0,0.0,37,37,272.20579,2043.866,146.78674,125.41905,272.20579,906.547474,Federal Way
2.25,4,2.0,0,0,3,8,98011,47.7663,-122.215,725.0,4.0,28,28,216.46399,1805.662708,216.46399,0.0,177.44473,934.139665,King County
1.75,3,1.0,0,0,3,8,98108,47.547,-122.302,135.0,0.0,47,1,126.34808,464.329194,126.34808,0.0,125.41905,464.329194,Seattle
1.75,3,1.0,0,0,2,7,98058,47.4349,-122.168,1330.0,0.0,47,47,139.3545,950.39769,139.3545,0.0,164.43831,777.969722,King County
3.5,3,2.0,1,4,4,9,98166,47.4536,-122.376,1646.0,0.0,85,85,190.45115,2020.082832,162.58025,27.8709,213.6769,1133.4166,King County
2.5,4,2.0,0,0,3,8,98038,47.3526,-122.055,642.0,0.0,23,23,178.37376,682.372535,178.37376,0.0,172.79958,684.137692,King County
1.5,3,2.0,0,0,3,8,98109,47.6358,-122.356,157.0,7.0,100,100,145.85771,97.54814999999999,145.85771,0.0,192.30921,334.4508,Seattle
1.75,4,1.0,0,0,4,7,98011,47.7633,-122.199,158.0,3.0,57,57,209.03175,797.10774,123.56099,85.47076,209.03175,932.002896,King County
3.25,5,1.0,0,3,3,7,98106,47.5298,-122.344,280.0,1.0,53,53,232.2575,707.92086,116.12875,116.12875,187.66406,707.92086,Seattle
1.0,3,1.5,0,0,3,7,98103,47.6624,-122.347,48.0,13.0,109,109,121.70293,464.515,121.70293,0.0,142.14159,445.9344,Seattle
1.0,1,1.0,0,0,3,6,98118,47.5146,-122.265,70.0,4.0,97,97,73.39337,1114.836,73.39337,0.0,176.5157,557.418,Seattle
2.75,4,2.0,0,0,3,9,98052,47.709,-122.118,581.0,0.0,4,4,310.29602,527.410331,310.29602,0.0,301.00572,524.251629,King County
1.0,3,1.0,0,0,3,7,98072,47.7676,-122.164,106.0,1.0,46,46,95.69009,913.608102,95.69009,0.0,112.41263,917.4171249999999,King County
2.0,3,1.0,0,0,3,7,98074,47.6364,-122.037,519.0,0.0,31,31,115.19972,1037.912316,92.903,22.29672,123.56099,1310.118106,Sammamish
2.25,3,1.0,1,4,4,8,98075,47.5789,-122.076,2321.0,0.0,52,52,242.47683,874.124327,242.47683,0.0,275.92191,850.619868,Sammamish
3.5,4,2.0,0,0,3,11,98004,47.6364,-122.209,552.0,1.0,8,8,469.16015,884.43656,335.37982999999997,133.78032,225.75429,859.166944,Bellevue
2.25,3,1.0,0,0,3,8,98155,47.7462,-122.29,359.0,1.0,39,39,197.88339,817.639303,127.27711,70.60628,261.98646,817.639303,King County
3.5,3,2.0,0,0,3,10,98103,47.6857,-122.339,223.0,2.0,7,7,327.94759,335.37982999999997,220.18010999999998,107.76748,165.36734,335.37982999999997,Seattle
1.0,3,1.0,0,0,3,7,98168,47.5131,-122.334,591.0,0.0,56,56,128.20614,917.4171249999999,128.20614,0.0,111.4836,580.64375,King County
1.0,2,1.0,0,2,3,7,98115,47.7001,-122.311,121.0,4.0,76,76,92.903,712.008592,92.903,0.0,145.85771,589.93405,Seattle
1.0,2,1.0,0,0,5,8,98118,47.5259,-122.261,585.0,4.0,73,73,235.97362,650.321,122.63195999999999,113.34166,200.67048,557.418,Seattle
2.5,3,1.0,0,0,4,8,98072,47.736,-122.159,847.0,1.0,21,21,197.88339,325.1605,112.41263,85.47076,188.59309,344.67013,King County
2.5,3,2.0,0,0,3,7,98038,47.3848,-122.033,141.0,0.0,15,15,172.79958,494.336863,172.79958,0.0,180.23182,483.560115,King County
2.75,5,1.0,0,0,4,7,98118,47.5358,-122.289,148.0,4.0,37,37,191.38018,827.394118,113.34166,78.03852,170.94152,827.394118,Seattle
2.0,4,1.0,0,0,4,9,98075,47.5936,-122.077,3373.0,0.0,36,36,314.01214,8451.200104,157.00607,157.00607,314.01214,3970.67422,Sammamish
1.5,3,1.0,0,0,3,8,98117,47.6948,-122.394,107.0,1.0,61,61,150.50286,615.94689,118.91584,31.58702,174.65764,473.8053,Seattle
1.0,3,1.5,0,0,3,7,98116,47.574,-122.385,245.0,5.0,88,88,95.69009,379.880367,95.69009,0.0,133.78032,456.804051,Seattle
3.0,3,2.5,0,0,3,9,98102,47.6394,-122.321,212.0,5.0,91,91,324.23147,418.0635,294.50251,29.72896,263.84452,376.25715,Seattle
2.75,4,1.0,0,2,4,7,98177,47.7743,-122.388,293.0,0.0,39,39,298.21863,791.53356,168.15443,130.0642,227.61235,683.76608,Shoreline
2.25,4,1.5,0,0,4,7,98117,47.6882,-122.382,258.0,3.0,75,75,232.2575,375.885538,141.21256,91.04494,130.99323,375.885538,Seattle
1.0,3,1.0,0,0,4,7,98052,47.6788,-122.162,195.0,0.0,58,58,106.83845,947.238988,106.83845,0.0,130.99323,829.159275,King County
2.5,4,1.0,0,0,4,7,98133,47.7463,-122.336,119.0,0.0,55,55,167.2254,783.358096,111.4836,55.7418,165.36734,783.358096,Shoreline
2.0,2,2.0,0,0,3,7,98136,47.551,-122.395,136.0,3.0,67,32,143.07062,677.26287,143.07062,0.0,143.07062,657.010016,Seattle
1.0,2,1.0,0,0,3,6,98125,47.7332,-122.305,84.0,1.0,79,79,84.54173,707.642151,84.54173,0.0,121.70293,615.389472,Seattle
1.75,4,1.0,0,0,5,6,98118,47.5372,-122.289,177.0,4.0,66,66,89.18688,823.399289,53.88374,35.30314,159.79316,766.356847,Seattle
2.5,4,2.0,0,0,3,9,98122,47.6144,-122.283,101.0,6.0,27,27,222.03817,471.111113,163.50928,58.52889,180.23182,471.111113,Seattle
1.0,3,1.0,0,0,3,6,98023,47.3018,-122.369,290.0,0.0,47,47,132.85129,650.321,132.85129,0.0,97.54814999999999,715.3531,Federal Way
1.75,4,2.0,0,0,3,8,98092,47.3131,-122.191,308.0,0.0,37,37,204.3866,706.0628,204.3866,0.0,177.44473,706.0628,King County
2.0,4,1.0,0,0,4,7,98115,47.6765,-122.287,96.0,1.0,66,66,159.79316,566.615397,79.89658,79.89658,102.1933,526.852913,Seattle
1.0,2,1.0,0,0,5,6,98107,47.6655,-122.371,198.0,11.0,104,104,57.59986,229.934925,57.59986,0.0,119.84487,229.934925,Seattle
1.5,3,1.0,0,0,4,7,98010,47.3402,-122.046,1986.0,0.0,69,69,183.94794,947.889309,156.07704,27.8709,183.94794,1269.426592,King County
2.0,3,1.0,0,0,3,7,98136,47.5568,-122.382,112.0,14.0,66,66,154.21898,769.329743,154.21898,0.0,154.21898,702.253777,Seattle
2.25,3,1.0,0,0,3,7,98072,47.7492,-122.086,399.0,1.0,48,48,166.29637,948.446727,119.84487,46.4515,170.94152,919.7397,King County
2.5,4,2.0,0,0,3,8,98029,47.5696,-122.004,1836.0,0.0,21,21,141.21256,313.08311,141.21256,0.0,172.79958,416.762858,Sammamish
3.25,3,3.0,0,0,3,8,98107,47.6711,-122.39,252.0,26.0,9,9,140.28353,104.515875,140.28353,0.0,129.13517,109.068122,Seattle
1.5,4,1.0,0,0,3,7,98177,47.772,-122.358,240.0,0.0,61,61,189.52212,996.477578,128.20614,61.315979999999996,149.57383,930.88806,Shoreline
2.75,4,1.0,0,0,4,8,98075,47.5944,-122.042,645.0,3.0,26,26,226.68332,6448.861745,177.44473,49.23859,257.34131,2263.209983,Sammamish
1.75,3,1.0,0,0,3,7,98006,47.5619,-122.183,209.0,0.0,60,60,132.85129,1875.990279,132.85129,0.0,198.81242,1706.070692,Bellevue
2.75,2,2.0,0,3,4,8,98070,47.4145,-122.44,337.0,1.0,27,27,194.16727,2226.141686,194.16727,0.0,169.08346,3004.48302,King County
2.5,3,2.0,1,4,3,7,98070,47.3338,-122.511,485.0,0.0,96,32,194.16727,3039.600354,143.99965,50.16762,111.4836,17862.274004,King County
2.0,4,1.0,0,0,4,7,98155,47.7765,-122.324,142.0,0.0,38,38,153.28995,701.603456,79.89658,73.39337,130.99323,668.808697,Shoreline
2.5,4,2.0,0,0,3,10,98038,47.3543,-122.005,1561.0,0.0,9,9,341.88304,672.246108,341.88304,0.0,307.50893,667.04354,King County
1.0,3,1.0,0,0,3,7,98133,47.7654,-122.352,245.0,1.0,64,64,170.01248999999999,1291.3517,170.01248999999999,0.0,170.94152,990.996301,Shoreline
1.5,3,1.0,0,0,4,8,98039,47.6354,-122.234,296.0,0.0,60,60,142.14159,1005.860781,142.14159,0.0,190.45115,1005.860781,King County
2.5,3,2.0,0,0,3,8,98042,47.3684,-122.123,739.0,2.0,12,12,156.07704,392.608078,156.07704,0.0,167.2254,516.447777,King County
2.5,3,1.0,0,0,3,8,98022,47.2683,-121.946,7846.0,0.0,1,1,178.37376,13435.538957,178.37376,0.0,186.73503,4532.458661,King County
1.75,5,1.0,0,0,3,7,98188,47.4364,-122.28,307.0,2.0,52,52,202.52854,852.663734,105.90942,96.61912,198.81242,860.374683,King County
1.75,3,1.0,0,0,3,7,98001,47.3319,-122.267,1381.0,0.0,31,31,178.37376,864.5553179999999,92.903,85.47076,172.79958,785.7735739999999,King County
1.75,3,1.0,0,0,3,7,98033,47.6703,-122.174,247.0,0.0,54,54,93.83203,797.10774,93.83203,0.0,139.3545,797.10774,Kirkland
1.0,3,1.0,0,0,5,7,98056,47.4922,-122.178,310.0,0.0,58,58,167.2254,710.70795,167.2254,0.0,114.27069,710.70795,Renton
2.0,6,1.0,0,0,5,7,98105,47.6637,-122.316,44.0,51.0,104,104,155.14801,278.709,83.6127,71.53531,123.56099,102.100397,Seattle
1.0,4,1.5,0,0,3,5,98146,47.5006,-122.351,403.0,0.0,75,75,135.63838,1727.902897,135.63838,0.0,122.63195999999999,752.5143,King County
1.0,3,1.0,0,0,3,7,98166,47.4434,-122.347,1334.0,1.0,63,63,135.63838,3994.829,135.63838,0.0,209.03175,1860.196769,King County
2.5,3,2.0,0,0,3,7,98038,47.3597,-122.045,187.0,0.0,2,2,162.58025,378.672628,162.58025,0.0,168.15443,379.97327,King County
2.0,5,2.0,0,0,4,7,98178,47.5018,-122.242,113.0,0.0,71,71,175.58667,562.06315,175.58667,0.0,108.69651,562.06315,Seattle
1.0,2,1.0,0,0,3,6,98108,47.5434,-122.298,146.0,3.0,66,66,99.40621,686.181558,99.40621,0.0,123.56099,590.026953,Seattle
2.5,5,1.0,0,2,3,9,98003,47.3391,-122.325,1164.0,1.0,47,47,470.739501,1237.003445,293.016062,177.72343899999998,265.70258,1296.647171,Federal Way
5.25,4,2.0,0,0,3,12,98006,47.5456,-122.126,634.0,0.0,26,26,433.85701,4083.08685,433.85701,0.0,455.2247,3251.605,Bellevue
2.5,4,1.5,0,0,5,8,98122,47.6048,-122.298,132.0,7.0,110,110,215.53496,371.612,140.28353,75.25143,138.42547,418.0635,Seattle
1.0,2,1.0,0,0,3,7,98133,47.7252,-122.331,283.0,2.0,68,68,90.11591,968.3279689999999,90.11591,0.0,111.4836,729.938871,Seattle
1.75,4,1.0,0,0,3,9,98115,47.6803,-122.313,127.0,10.0,91,9,260.1284,501.6762,130.0642,130.0642,138.42547,501.6762,Seattle
4.0,4,2.0,0,0,3,8,98029,47.547,-122.01,956.0,0.0,16,16,264.77355,275.92191,196.95436,67.81919,221.10914,330.641777,King County
2.5,3,2.0,0,0,3,8,98070,47.4815,-122.47,649.0,0.0,17,17,210.88981,9340.932135,210.88981,0.0,118.637131,9340.932135,King County
2.25,4,2.0,0,0,4,9,98024,47.569,-121.962,4548.0,0.0,17,17,271.27676,4306.518565,271.27676,0.0,214.60593,17158.626682,King County
2.25,4,2.0,0,0,4,8,98006,47.5569,-122.151,418.0,0.0,36,36,232.2575,789.6754999999999,232.2575,0.0,229.47041,845.4173,Bellevue
2.25,4,1.0,0,0,5,7,98028,47.7422,-122.245,196.0,0.0,54,54,273.13482,4532.551564,141.21256,131.92226,229.47041,1384.2547,King County
2.0,3,1.0,0,2,4,8,98024,47.553,-121.887,1688.0,0.0,39,39,247.12198,23957.361125,142.14159,104.98039,158.86413,5948.857799,King County
2.5,4,2.0,0,0,3,9,98059,47.4828,-122.136,658.0,0.0,6,6,284.28318,716.28213,284.28318,0.0,282.42512,728.35952,Renton
3.5,3,2.0,0,0,3,11,98027,47.5525,-122.098,1234.0,0.0,22,22,352.10237,1006.046587,352.10237,0.0,336.30886,1020.911067,King County
2.5,4,2.0,0,0,3,9,98042,47.3741,-122.15,546.0,0.0,37,37,287.9993,929.03,287.9993,0.0,171.87055,876.818514,Kent
1.75,3,1.5,0,0,4,8,98107,47.6743,-122.371,469.0,5.0,115,115,153.28995,464.515,153.28995,0.0,151.43189,464.515,Seattle
1.75,5,1.0,0,0,3,7,98146,47.506,-122.365,141.0,2.0,57,57,158.86413,1105.5457,99.40621,59.45792,95.69009,962.47508,King County
3.5,5,2.0,0,2,3,11,98075,47.5863,-121.967,5665.0,0.0,14,14,469.16015,1532.8995,469.16015,0.0,424.56671,1532.8995,Sammamish
1.0,3,1.5,0,0,3,7,98108,47.5288,-122.325,231.0,5.0,102,102,122.63195999999999,534.19225,122.63195999999999,0.0,93.83203,529.5471,Seattle
1.0,4,1.5,0,0,4,6,98002,47.3231,-122.219,85.0,0.0,61,61,114.27069,802.310308,114.27069,0.0,108.510704,772.581348,King County
3.25,4,1.5,0,2,3,11,98004,47.6312,-122.223,491.0,0.0,33,7,469.16015,1867.3503,441.28925,27.8709,361.39267,1863.63418,King County
2.25,4,1.0,0,0,5,8,98199,47.6528,-122.408,252.0,2.0,61,61,210.88981,473.991106,124.49002,86.39979,167.2254,473.991106,Seattle
3.25,5,2.0,0,0,5,9,98122,47.6133,-122.287,238.0,6.0,110,110,320.51535,590.86308,172.79958,147.71577,214.60593,464.515,Seattle
1.0,3,1.0,0,0,4,7,98115,47.6782,-122.306,277.0,5.0,106,106,105.90942,501.211685,93.83203,12.07739,157.9351,499.446528,Seattle
1.0,2,1.0,0,0,3,6,98106,47.5487,-122.357,209.0,4.0,68,68,73.39337,1223.53251,73.39337,0.0,90.11591,1179.8681,Seattle
1.0,2,1.0,0,0,3,6,98001,47.2616,-122.251,365.0,0.0,36,36,83.6127,1257.070493,83.6127,0.0,164.159601,771.838124,King County
1.0,3,1.0,0,0,3,6,98178,47.4896,-122.248,445.0,0.0,72,72,104.05136,796.736128,104.05136,0.0,97.54814999999999,818.661236,King County
1.5,3,3.0,0,0,3,8,98133,47.7236,-122.353,69.0,5.0,6,6,117.98681,99.127501,117.98681,0.0,101.26427,103.865554,Seattle
2.5,3,2.0,0,0,3,8,98027,47.564,-122.093,169.0,0.0,5,5,166.29637,250.8381,166.29637,0.0,175.58667,285.955434,King County
0.75,2,1.0,0,1,3,4,98034,47.6985,-122.229,1793.0,0.0,79,79,69.67725,1516.269863,69.67725,0.0,280.56706,987.094375,Kirkland
2.5,3,2.0,0,0,3,8,98029,47.5499,-121.998,2212.0,1.0,10,10,166.29637,375.142314,166.29637,0.0,157.9351,312.61859499999997,King County
1.75,3,1.0,0,0,3,7,98168,47.4789,-122.296,179.0,1.0,62,62,222.03817,2825.087327,144.92867999999999,77.10949,162.58025,1254.1905,King County
1.0,2,1.5,0,0,4,6,98105,47.6692,-122.297,142.0,3.0,107,107,93.83203,464.515,93.83203,0.0,135.63838,464.515,Seattle
2.0,3,1.0,0,0,3,7,98034,47.7188,-122.177,129.0,0.0,27,27,149.57383,642.052633,117.05778,32.51605,151.43189,642.052633,Kirkland
1.0,3,1.0,0,0,3,7,98118,47.5215,-122.275,285.0,5.0,49,49,207.17369,758.3671889999999,114.27069,92.903,221.10914,638.615222,Seattle
1.75,5,1.5,0,4,4,8,98146,47.4948,-122.37,500.0,0.0,71,71,226.68332,1406.830129,161.65122,65.0321,222.03817,1013.293021,King County
1.75,3,1.0,0,0,3,7,98059,47.4818,-122.161,65.0,0.0,32,32,136.56741,710.70795,104.98039,31.58702,147.71577,696.7725,Renton
2.25,3,1.0,0,3,4,7,98022,47.2377,-122.016,3276.0,0.0,48,48,145.85771,4027.34505,145.85771,0.0,145.85771,20517.534647,King County
3.0,5,1.5,0,0,4,7,98108,47.5502,-122.311,164.0,18.0,88,88,237.83168,505.856835,163.50928,74.3224,100.33524,505.856835,Seattle
1.0,1,1.0,0,0,3,6,98106,47.5558,-122.363,180.0,2.0,95,95,55.7418,345.59916,55.7418,0.0,137.49644,445.9344,Seattle
1.5,3,1.0,0,0,4,7,98146,47.4901,-122.341,750.0,0.0,56,56,111.4836,746.94012,111.4836,0.0,134.70935,865.391445,King County
4.5,5,2.0,0,0,3,10,98168,47.4702,-122.275,442.0,1.0,3,3,412.48932,908.962952,412.48932,0.0,252.69616,936.46224,King County
2.0,2,1.0,0,0,4,8,98052,47.6338,-122.106,293.0,1.0,41,41,125.41905,237.83168,125.41905,0.0,167.2254,237.83168,King County
2.75,3,1.0,0,0,3,7,98028,47.7401,-122.258,784.0,0.0,59,59,181.16085,1137.13272,116.12875,65.0321,174.65764,1114.836,King County
1.0,3,1.0,0,1,3,7,98040,47.5872,-122.241,351.0,4.0,69,69,148.6448,1567.087804,91.97397,56.67083,241.5478,1183.119705,Mercer Island
1.0,3,1.0,0,0,4,7,98002,47.3245,-122.209,970.0,0.0,47,47,113.34166,557.418,113.34166,0.0,131.92226,557.418,King County
2.5,4,2.0,0,0,3,7,98115,47.6944,-122.274,70.0,0.0,53,13,241.5478,668.9016,241.5478,0.0,166.29637,573.676025,Seattle
2.5,4,1.0,1,4,3,11,98155,47.7404,-122.284,493.0,1.0,34,34,355.81849,1112.234716,220.18010999999998,135.63838,286.14124,1142.428191,King County
1.0,3,1.0,0,0,5,6,98059,47.4807,-122.157,91.0,0.0,54,54,110.55457,785.03035,110.55457,0.0,154.21898,785.03035,Renton
1.75,3,1.0,0,0,4,7,98003,47.3257,-122.296,148.0,1.0,59,59,122.63195999999999,1615.5831699999999,122.63195999999999,0.0,143.99965,1789.776295,Federal Way
1.75,3,1.0,0,0,3,8,98058,47.4476,-122.124,124.0,0.0,34,34,149.57383,1137.783041,149.57383,0.0,186.73503,861.303713,King County
2.5,3,1.0,0,3,3,9,98177,47.7691,-122.388,288.0,0.0,36,36,261.98646,668.9016,165.36734,96.61912,213.6769,668.9016,Shoreline
3.25,5,2.0,0,0,3,8,98034,47.7212,-122.222,114.0,0.0,11,11,284.28318,1094.211534,284.28318,0.0,170.94152,966.469909,Kirkland
2.5,4,2.0,0,0,3,7,98059,47.4911,-122.138,301.0,1.0,15,15,294.50251,496.10202,294.50251,0.0,279.63803,496.10202,Renton
1.75,4,1.5,0,0,3,8,98119,47.6427,-122.363,177.0,10.0,101,22,197.88339,471.94724,197.88339,0.0,176.5157,471.94724,Seattle
0.75,3,1.0,0,0,5,7,98126,47.5377,-122.376,157.0,2.0,91,91,123.56099,652.17906,123.56099,0.0,130.99323,539.023206,Seattle
2.25,3,1.0,0,0,5,7,98155,47.7509,-122.3,1202.0,0.0,53,53,162.58025,1152.740424,106.83845,55.7418,169.08346,1205.602231,King County
